hiver_2015,hiver_2016,permeabilite_sol,resistance,au_dessus_60e_parallele
10.85783376,11.86382626,10.02180286,-0.653160109,non
10.85806707,9.814448775,12.39356268,0.803157296,non
10.85817959,9.708609093,9.114927505,-0.109400073,non
10.85857817,11.74425546,12.0378593,-0.065673534,non
10.85985354,11.3839578,9.632198069,1.017545234,non
10.86242018,6.320405683,11.24638518,0.702591175,non
10.86802471,14.34930195,11.90938863,1.217904579,non
10.86977293,7.883902279,9.980034318,1.034771586,non
10.87276425,8.066094338,7.649401848,0.533969634,non
10.8730082,10.26395016,9.566321094,0.66423712,non
10.87438443,17.20034478,9.704330094,-0.888379949,non
10.87509865,15.95745858,12.65322342,1.410888853,non
10.87511588,13.27471811,10.1751755,1.321027313,non
10.87567565,10.12882678,6.979540811,1.410888853,non
10.87816723,10.72107439,8.723374119,1.112052784,non
10.87876686,9.413219275,11.25419774,-1.008812136,non
10.88123786,8.781388239,9.257388481,-0.653160109,non
10.88609553,7.358465832,8.334265001,1.153252282,non
10.88680575,8.768207466,10.25751433,0.510704712,non
10.88995581,12.44491272,8.845403297,1.112052784,non
10.89042539,12.02556551,12.72036232,-0.63085344,non
10.89088716,14.1452685,10.44763055,0.968545127,non
10.89287656,10.49163696,8.580697138,-0.499011777,non
10.89364144,12.27193238,10.53039685,0.146797988,non
10.89527002,14.35972004,5.695397956,-0.545539798,non
10.89689019,14.7508825,9.404976734,1,non
10.90080089,13.13467729,10.53356871,1,non
10.90111041,2.597246131,7.280410753,-1.104275898,non
10.90407875,11.93012329,9.14854925,0.264374828,non
10.90576532,10.4468982,10.4830008,-0.343824637,non
10.90748691,9.404232592,6.583483153,-1.23656083,non
10.90750759,10.32960388,11.54536338,1.26290648,non
10.90752908,12.02706546,10.09833911,-0.252067502,non
10.90784239,14.68973374,9.375322659,-0.653160109,non
10.90891505,7.888972053,9.014735295,-0.090670539,non
10.90936458,12.36435683,8.839796262,0.843858213,non
10.9112445,8.582545878,10.9416226,1.153252282,non
10.91359411,11.49878612,8.201124072,-1.316506863,non
10.91582097,7.539711617,8.06755568,-1.245562797,non
10.91687159,10.34495637,9.664983079,-1.408399001,non
10.91797372,8.337120646,9.580250005,-1.340083615,non
10.91974601,9.43363555,9.154410943,1.26290648,non
10.9199466,11.52606138,11.7910952,0.307281041,non
10.92058666,10.50781287,10.68407644,-0.848872489,non
10.92083662,9.448055216,5.876823959,0.355953231,non
10.92324338,12.39515243,5.50083885,-0.63085344,non
10.92723576,9.989122327,6.6431551,0.264374828,non
10.92773591,4.584451897,5.874259184,-1.408399001,non
10.93075657,8.178549147,6.351543814,-0.343824637,non
10.93199331,5.691860768,8.357097866,1.385650042,non
10.93252314,9.976717304,10.00022965,0.878605566,non
10.93568301,4.865428993,9.095311978,-0.276661441,non
10.93966901,9.773218356,11.79292329,-1.411691414,non
10.94110797,13.41908438,10.90740286,-0.134342216,non
10.94114984,7.589666222,12.97667611,1.127344574,non
10.94126369,15.3597857,10.97129714,-1.38309264,non
10.94235954,12.75251695,8.611428964,1.381773291,non
10.9442386,11.20645661,9.5911935,0.986635113,non
10.94424225,12.43576411,12.74841113,-1.379053425,non
10.94428939,13.20048803,8.078510544,1.376225513,non
10.94484082,7.079045255,8.707958184,1.410888853,non
10.94881709,10.77345321,11.1057773,-0.959385954,non
10.95019957,9.488022909,12.25154508,0.642031925,non
10.95091193,10.12065612,9.008339273,0.878605566,non
10.95207464,8.591437953,9.27767476,1.251442223,non
10.95225006,9.750110123,8.405078259,-0.848872489,non
10.95245132,9.861842913,11.85883891,-0.888379949,non
10.95549579,12.08055769,9.772539923,-0.134342216,non
10.95942816,7.871729595,11.21771336,1.376225513,non
10.96064552,7.558838109,8.490070539,-1.408399001,non
10.96108178,9.632297442,11.84053533,1.017545234,non
10.96149915,5.310664921,7.968302523,-0.522357636,non
10.96464267,7.620665679,7.952349986,-1.104275898,non
10.96587027,7.831521438,10.34106961,1.390438968,non
10.96611824,10.70796459,9.384474449,-1.245562797,non
10.96669585,11.70410246,9.646504421,-0.833780174,non
10.96796449,10.55524967,9.320625648,1.321027313,non
10.9684035,14.87891301,7.962659108,1.370246451,non
10.97048517,10.23204251,12.52316568,-1.38309264,non
10.97110702,12.31700499,8.001094355,1.410888853,non
10.97202622,10.11832592,4.60807885,-0.065673534,non
10.9732396,7.52028113,11.5223668,1.381773291,non
10.97460552,9.240135901,9.632818799,1.370246451,non
10.98218968,7.675891455,9.437682163,-1.412964675,non
10.98274228,7.588398897,11.62177002,1,non
10.98383506,5.806684111,7.783288563,-0.319487589,non
10.98417066,8.956485922,11.1641896,-0.691700078,non
10.98418512,10.85996184,12.01637704,0.533969634,non
10.9845632,8.048008092,8.031867108,-1.245562797,non
10.98620712,7.660938206,10.6882965,0.724207381,non
10.98632402,5.940611208,12.96010512,-1.411691414,non
10.9864532,9.754539253,9.502338142,1.370246451,non
10.98710071,13.97328703,12.86983777,1.217904579,non
10.98740284,9.219962484,5.248690539,-1.104275898,non
10.98907662,5.574196598,12.77821528,-0.090670539,non
10.9891913,10.44566226,12.06165623,-1.316506863,non
10.98919278,7.957978714,7.932873157,0.968545127,non
10.99139116,9.474033123,8.684304501,1.381773291,non
10.9920003,11.92708874,10.1012495,1.321027313,non
10.99210126,7.833186243,10.80643531,1.311883269,non
10.99343648,11.87799881,13.32656782,1.409477773,non
10.99708803,21.09586322,13.50185474,-1.392670117,non
10.99935929,7.310850393,11.23618065,1.381773291,non
11.00146151,8.460778151,7.367290234,0.642031925,non
11.00739014,11.03668792,8.814905666,-1.379053425,non
11.00964503,9.642019498,10.06572463,0.724207381,non
11.01143043,12.8128382,8.098078322,1.410888853,non
11.01233658,6.634232189,9.680799192,-0.959385954,non
11.01298288,10.26625708,9.516526259,0.510704712,non
11.01303518,10.79616013,8.707958184,-1.388098882,non
11.01305443,13.89335974,11.3975432,1.376225513,non
11.01343718,9.882914052,10.31579248,1.385650042,non
11.01361849,6.699854622,8.847933966,-0.713427226,non
11.01519788,4.669965854,7.537379386,0.288926378,non
11.01767012,7.238614947,4.177778717,1.413435276,non
11.01811536,10.0251772,11.13980605,-0.848872489,non
11.02013712,8.713079545,9.307970029,-0.995564509,non
11.02067115,12.8414117,10.75541266,1.336031582,non
11.02229906,10.49802006,11.73825356,-0.457784658,non
11.02397739,7.121687775,11.12006546,0.823636811,non
11.0259226,7.273839623,7.559757503,1.127344574,non
11.02684133,14.05100152,8.728999344,1.217904579,non
11.02747408,6.804240374,8.338375917,1.112052784,non
11.0279723,7.488010196,9.395054147,1.321027313,non
11.02898974,11.09048348,11.67418875,-1.410446116,non
11.03364827,5.778589958,9.165438567,1.034771586,non
11.03495448,10.93047587,12.5539839,1.26290648,non
11.03726285,8.502722587,10.04796902,1.153252282,non
11.04061498,6.173094617,11.71272859,-0.276661441,non
11.04337376,5.099421393,6.156366251,-1.412964675,non
11.04338827,6.878126042,7.262557372,0.823636811,non
11.04362066,11.5183162,7.216955308,0.146797988,non
11.04709391,12.33067368,5.604157448,1.321027313,non
11.04833817,5.716260487,10.76396191,-0.868762346,non
11.04977646,12.76826755,9.327592377,0.288926378,non
11.05060202,10.83767454,7.331951818,-0.848872489,non
11.05194206,11.02199251,10.08976258,1.112052784,non
11.05280621,8.628040739,8.54384896,-0.457784658,non
11.05401293,10.28433395,8.697194314,-1.411691414,non
11.0563436,9.81409332,11.05584604,-0.888379949,non
11.05786081,6.048492401,8.591697477,-1.160452263,non
11.05887499,11.3468263,8.658358891,-1.379053425,non
11.06033039,6.349834505,7.525255822,1.409477773,non
11.06409556,14.50668815,6.671594999,-0.848872489,non
11.06412419,10.04316308,10.88271008,1.230438319,non
11.06521281,11.5957223,6.76166226,1.385650042,non
11.06650639,14.35100593,12.8706927,-0.713427226,non
11.07118948,8.26416336,9.764838776,1.217904579,non
11.07220519,11.75844586,9.170277079,-0.653160109,non
11.0736213,11.40762456,6.766191543,1.410888853,non
11.07421183,5.853916617,12.96377038,1.413435276,non
11.07508343,13.77182368,9.155916157,1.370246451,non
11.07557726,14.99686082,8.387988853,-0.653160109,non
11.07614159,7.977758176,8.256830622,1.127344574,non
11.0778637,10.05212259,9.041938281,0.49315059,non
11.08068629,8.411836874,10.54213388,1.017545234,non
11.08087755,12.24067833,10.67240762,0.469610403,non
11.08232791,10.67627377,11.05110075,-1.145961946,non
11.08307288,9.908252521,6.856695361,-0.090670539,non
11.08313251,13.48515748,11.77447873,-0.995564509,non
11.08432467,4.497947149,5.338876033,-0.065673534,non
11.08713611,15.67985316,11.08692802,0.288926378,non
11.08732857,5.040483943,8.560151653,0.533969634,non
11.09136562,8.727968813,11.93195319,1.127344574,non
11.09907243,12.03295901,12.15718046,0.307281041,non
11.09929991,13.97580364,11.0933195,1.409477773,non
11.10024325,-12.96742231,11.24007329,-1.38309264,oui
11.10187639,12.4166291,9.453580131,1.327613818,non
11.10240018,14.66540537,9.428123374,-0.134342216,non
11.10347494,10.48648917,9.724577719,-0.675262089,non
11.10471525,7.34259335,11.27306294,1.017545234,non
11.10618789,9.418540495,8.146577127,-1.388098882,non
11.11006734,4.500792722,8.746734491,0.355953231,non
11.11921113,12.63039813,8.391376721,-1.245562797,non
11.1193178,12.18511252,13.42311978,1.407209885,non
11.12136656,11.8116187,11.96961992,-0.522357636,non
11.12143752,7.615742576,11.34547463,-1.316506863,non
11.12506297,10.39340042,7.585323399,1.336031582,non
11.12907847,9.828877335,12.90233402,1.127344574,non
11.12908643,13.32368584,10.80809514,1.407209885,non
11.1414075,10.94122421,11.68245606,-0.868762346,non
11.14361883,12.19014539,9.205665517,0.843858213,non
11.14956858,11.13320947,9.262795427,-1.410446116,non
11.1512947,10.52147392,8.055077413,-1.307156892,non
11.15337756,11.22024489,9.287792889,0.986635113,non
11.1561451,7.94007654,13.68459951,-1.119742543,non
11.15752139,13.21328549,12.38856046,0.288926378,non
11.15764249,9.806254847,9.926008059,0.288926378,non
11.15818716,6.78335065,9.766687324,0.533969634,non
11.16142115,7.301188803,8.674411472,0.986635113,non
11.16202349,11.24851858,8.082148522,-0.691700078,non
11.16810183,10.9146965,10.95514679,-0.343824637,non
11.16981678,10.11706741,8.587773007,-1.008812136,non
11.16991587,11.89976754,7.721433829,-1.340083615,non
11.17239779,9.62729804,11.15531975,-0.343824637,non
11.17556584,13.2650467,12.77460458,-0.813428919,non
11.17788029,9.530868328,11.13351234,1.381773291,non
11.17969468,8.170146965,11.10274868,1.230438319,non
11.18009368,10.65648296,9.262795427,-1.408399001,non
11.18193793,9.116000532,10.77285677,-0.675262089,non
11.18223479,11.87904401,8.15127012,-1.331874875,non
11.18734157,7.946661185,10.11166776,-0.499011777,non
11.18964455,3.653369736,11.29940418,1.112052784,non
11.19195532,9.547075098,11.18801381,-1.340083615,non
11.19240227,7.089560288,7.92685685,0.49315059,non
11.1927752,11.69494005,9.357467004,1.336031582,non
11.19551647,5.41578144,12.01790499,-1.388098882,non
11.19597283,7.93648078,10.30510819,0.331669106,non
11.19804917,14.93870056,12.36623691,0.843858213,non
11.20028624,13.05612447,9.77038442,-0.319487589,non
11.20059085,12.15022254,11.48723984,0.680754788,non
11.2013754,14.49285337,8.881366992,-0.675262089,non
11.20204901,11.70377707,7.581830939,1.410888853,non
11.20229278,15.7784024,10.91232323,-0.343824637,non
11.2031666,9.690796351,12.36962478,1.230438319,non
11.20667572,7.227237229,6.80021574,-1.373289779,non
11.20773,9.820819067,8.628122739,0.053166824,non
11.20851028,13.10778524,11.61752041,-0.813428919,non
11.20903849,13.18907847,10.2633783,-0.995564509,non
11.20935135,13.19640059,9.115434548,-1.392670117,non
11.21194658,10.56750258,10.38477538,-0.63085344,non
11.21242133,8.746097202,9.02474201,-1.331874875,non
11.21269959,9.035306789,10.18777428,-0.813428919,non
11.21427485,14.54361796,9.773156105,1.112052784,non
11.21520108,10.06027458,11.33456069,1.127344574,non
11.21611595,7.939971265,11.54454028,-0.868762346,non
11.2178189,12.43477696,9.016463335,-0.109400073,non
11.2181369,4.07780198,8.647608663,-0.691700078,non
11.21996828,6.414333196,7.267232175,-0.457784658,non
11.22075635,6.701548085,9.401297828,-0.868762346,non
11.22092037,8.559428793,8.972016328,-1.316506863,non
11.22346386,-8.614885722,12.86640898,-1.340083615,oui
11.22606415,15.82306881,13.54813892,-0.457784658,non
11.22642554,13.48533886,9.969477358,-1.38309264,non
11.22651288,3.86308316,9.655515239,-0.868762346,non
11.22827922,6.069525468,7.516015355,1.370246451,non
11.22829396,11.31759661,12.04429398,-1.104275898,non
11.23314824,7.134027672,7.786399035,1.327613818,non
11.23416102,5.181018873,11.99311216,0.858851062,non
11.2351353,10.38804984,8.666394276,1.381773291,non
11.23975406,11.95760883,8.392645466,1.385650042,non
11.24040447,12.96579867,12.48795914,0.968545127,non
11.24178883,9.431473038,8.669832166,0.053166824,non
11.24183985,13.50868125,8.413686626,0.331669106,non
11.24304227,10.94217362,12.91069227,-0.109400073,non
11.24425314,9.364524537,9.232086338,-1.405910518,non
11.24502441,9.904257421,11.96689143,-0.653160109,non
11.24552598,10.94033515,8.753614818,1.017545234,non
11.24797687,11.43112832,9.123861016,-1.316506863,non
11.24818769,8.99974426,10.09787982,-1.145961946,non
11.24955124,7.7403514,15.98956831,-1.379053425,non
11.25040336,11.55854735,9.269830369,-0.848872489,non
11.25113134,15.08485286,10.46946298,-1.307156892,non
11.25293433,9.833140964,9.223514351,0.986635113,non
11.25310895,3.311129702,3.805540726,-1.245562797,non
11.25345182,10.56154327,12.20684342,-0.713427226,non
11.25388228,9.721186241,10.3387413,0.445923047,non
11.25397056,9.578630613,11.76610229,0.469610403,non
11.25430638,11.19094305,11.87112619,-1.23656083,non
11.25489839,7.013516218,10.77038521,1.251442223,non
11.25537009,16.32533836,11.42600356,0.264374828,non
11.25794479,12.43142463,10.56821136,-0.63085344,non
11.26003933,6.162170217,8.088196662,-0.888379949,non
11.26251787,10.29342057,10.92711616,1.412383373,non
11.26341569,6.044168746,10.4814251,0.823636811,non
11.26552569,9.91045832,6.629303496,1.381773291,non
11.26616052,10.16721784,16.25266694,0.823636811,non
11.26678038,12.40045308,16.4400956,1.251442223,non
11.27273647,9.927027936,10.45045454,0.307281041,non
11.27554732,9.325614759,6.505212039,0.680754788,non
11.28055408,11.09733496,10.25273494,-1.405910518,non
11.28261063,9.884641761,9.254928298,-1.119742543,non
11.2831271,9.492534439,10.8365646,1.311883269,non
11.28431769,8.180286996,12.6250882,-0.276661441,non
11.28741086,13.27206096,8.293446879,-0.959385954,non
11.2894983,11.44436215,8.374403276,0.355953231,non
11.29473635,11.85354685,8.095431692,1.376225513,non
11.29987147,12.28607006,11.92976131,-0.319487589,non
11.30008608,8.091330867,7.227796484,1.217904579,non
11.30117106,7.661157912,9.844321792,1.409477773,non
11.30393046,7.040486445,12.15307864,-0.090670539,non
11.30631931,5.373320914,10.8675579,-1.405910518,non
11.30985898,12.54902823,12.96377038,0.445923047,non
11.31726069,7.617579333,11.02397053,0.66423712,non
11.31752663,8.301022969,9.375322659,0.331669106,non
11.31837633,7.827464606,14.57534043,0.355953231,non
11.32270035,9.352256761,12.92221557,1.376225513,non
11.32278815,10.59268402,6.871865733,0.078175099,non
11.32495178,4.749510774,10.0723071,-1.02619861,non
11.32591564,9.087748329,6.059850673,0.823636811,non
11.331872,5.671920035,7.444283508,-1.23656083,non
11.33277604,10.68949616,12.03528543,0.355953231,non
11.33537655,9.577891772,11.77447873,-0.995564509,non
11.33550664,13.28265279,9.693343398,1,non
11.33910077,11.25927196,7.193399395,1.370246451,non
11.34007942,10.62899349,11.57836439,0.724207381,non
11.34162058,10.16045237,11.12489943,1.407209885,non
11.34585642,3.583186562,10.10262966,-1.331874875,non
11.34759527,8.255660461,10.87092076,0.724207381,non
11.34762253,11.34485045,14.0575469,1.385650042,non
11.34831497,11.71697454,12.47671778,-1.224219406,non
11.35048378,11.6740424,11.665735,-1.257223602,non
11.3511406,11.55552382,7.513368726,0.49315059,non
11.35273421,14.94088577,11.13854639,0.49315059,non
11.35640069,11.95162212,13.14120371,-0.252067502,non
11.35702604,8.355495424,10.6195387,0.288926378,non
11.36340092,7.84967631,9.796391421,1.153252282,non
11.36406595,12.95117391,13.30720468,-1.410446116,non
11.36962943,9.097782289,6.772958184,0.533969634,non
11.37077225,12.72235919,11.29789214,1.390438968,non
11.37792082,15.19390008,5.388279785,-1.257223602,non
11.37815859,8.167605025,11.26482973,-0.545539798,non
11.37974401,7.499729538,12.14680767,1.385650042,non
11.38250511,15.85757153,9.522196958,-0.995564509,non
11.38391555,3.88066329,7.299182724,1.153252282,non
11.38421089,11.5182671,9.362780727,-1.104275898,non
11.38440074,3.066178724,7.262557372,1.413435276,non
11.38667767,12.62459841,5.725902409,0.66423712,non
11.38894422,3.90374204,8.442235665,-0.848872489,non
11.39044718,5.036199782,10.44182798,1.370246451,non
11.39184222,8.363022258,8.215066626,-0.545539798,non
11.39247213,11.71625848,12.33389073,-1.412964675,non
11.3933399,10.67060358,5.350335666,-0.499011777,non
11.39452932,10.77910574,9.846470473,1.412383373,non
11.39529845,10.54782978,10.44559101,-1.405910518,non
11.39566713,5.554962175,6.915312295,1.385650042,non
11.39753083,9.521840934,11.01004161,-1.257223602,non
11.39901692,11.47752328,10.10584699,-1.408399001,non
11.39957858,8.858324638,11.24471171,-0.499011777,non
11.39988909,10.93137162,12.75353159,1.407209885,non
11.40144983,8.230669761,11.01787009,-1.379053425,non
11.40318074,12.97226029,10.15046226,1.407209885,non
11.4034122,10.41426069,10.26198904,-1.379053425,non
11.40358055,8.665391392,8.759556092,-0.691700078,non
11.40470289,13.18180955,8.135263013,1.409477773,non
11.40479634,7.194742735,10.44778744,1.327613818,non
11.40489564,11.23465663,10.1885428,0.078175099,non
11.40683534,12.48564068,11.90480932,-0.653160109,non
11.4085071,8.942161001,12.93607627,0.858851062,non
11.40937022,9.059591226,6.18221409,1.370246451,non
11.40970917,12.61520169,7.006543708,1.017545234,non
11.41006362,16.21696944,12.10322469,1.381773291,non
11.41114194,15.16902766,10.21806954,-1.410446116,non
11.41114536,8.63597591,10.24964947,1.230438319,non
11.41476801,7.53324042,7.806608008,0.823636811,non
11.41578088,12.8715594,10.29891908,-0.276661441,non
11.41762431,10.7234942,8.602261257,-0.109400073,non
11.42102711,11.95675591,9.138490239,1.410888853,non
11.42494427,12.15965922,7.961626832,0.053166824,non
11.42524244,14.93427301,9.341011971,-0.888379949,non
11.42806686,4.864834182,8.962748577,1.034771586,non
11.43232367,7.011806206,9.533995378,1.409477773,non
11.43254179,9.990173289,13.5125322,0.307281041,non
11.43358424,7.310704525,9.943154307,1.327613818,non
11.43568437,8.869598822,9.783931344,0.053166824,non
11.43738368,9.789860359,6.902679413,0.878605566,non
11.43845251,9.284712547,11.17162926,1.385650042,non
11.44125601,7.017815366,11.93171218,-1.316506863,non
11.44130874,12.66070556,8.295866135,1,non
11.44258628,15.01172551,10.35629455,-1.119742543,non
11.44417448,13.03807944,12.10535291,-0.63085344,non
11.447022,10.54977318,12.41372618,-0.343824637,non
11.4472626,9.859992774,9.304882294,1.230438319,non
11.44789257,12.93689096,6.585447661,-0.977628417,non
11.4488022,9.287885275,10.75032176,-1.331874875,non
11.45381486,12.78240755,9.840331384,-0.134342216,non
11.45453258,8.675165453,13.34811375,0.288926378,non
11.45630165,9.676886668,10.68861937,-0.134342216,non
11.45749425,10.18623767,11.15369403,-0.545539798,non
11.46054606,13.3925136,13.84363375,-1.008812136,non
11.46346606,12.39908362,10.12285682,0.803157296,non
11.4639779,12.21153032,12.98829946,-0.813428919,non
11.46479553,7.213356042,14.3345608,-0.090670539,non
11.46596764,11.66655227,7.432823875,0.843858213,non
11.46705454,15.63197955,7.801296558,1,non
11.46858829,9.74148659,11.65235178,1.409477773,non
11.46959326,4.689861319,8.846669769,1.251442223,non
11.46972989,12.21643188,10.56821136,-1.008812136,non
11.46999495,9.479128818,8.276207407,-1.224219406,non
11.47264549,7.852606248,9.568669864,1.217904579,non
11.47336604,6.175600982,8.956618583,-0.691700078,non
11.47561607,9.057318066,7.914515006,-1.257223602,non
11.47694973,10.84325196,7.858353709,0.858851062,non
11.47722345,13.12083821,12.38856046,-1.392670117,non
11.4792149,6.296063236,15.49087417,0.843858213,non
11.47956533,9.610182986,10.64833557,1.311883269,non
11.47991648,8.809887315,9.369215402,1.409477773,non
11.48176408,10.98639691,6.973792804,0.702591175,non
11.48355055,12.68431671,7.69369424,1,non
11.48367547,6.30180511,8.733674147,-0.959385954,non
11.49033485,8.316329452,9.018878043,-1.104275898,non
11.49319608,6.225914128,6.040496626,-1.104275898,non
11.4937839,7.551741639,6.79690518,1.407209885,non
11.49525658,12.40845435,11.30431999,-1.379053425,non
11.49884686,12.77916194,15.09011443,0.469610403,non
11.50144195,10.33739159,11.81267296,0.510704712,non
11.5025232,8.995806645,10.16672857,-1.224219406,non
11.50399608,15.27919079,10.37029167,-0.653160109,non
11.50483861,8.918476686,8.06535925,-1.408399001,non
11.50519911,11.36691355,12.81522716,0.803157296,non
11.50587943,12.58363157,10.16657623,1.112052784,non
11.50920297,7.936183932,7.934437488,0.724207381,non
11.50932922,10.123031,8.291241354,0.803157296,non
11.51145925,9.184455783,6.929800545,-0.977628417,non
11.51269169,10.77127339,12.16293756,0.264374828,non
11.51668811,15.48738364,10.34448476,-1.410446116,non
11.51755009,11.77295497,11.49977495,0.469610403,non
11.51829432,10.38465379,11.46193997,-0.343824637,non
11.52040556,12.64885649,10.85748297,1.138581828,non
11.52079705,10.49583311,11.05954314,-1.160452263,non
11.52619941,9.808045381,11.53014753,-1.38309264,non
11.52694925,7.501065194,9.331637355,-0.833780174,non
11.52713035,8.212185631,10.12791588,0.843858213,non
11.52782151,16.41110906,10.51456482,0.843858213,non
11.52943586,13.00528546,8.53405825,-0.848872489,non
11.53168921,7.932975863,11.57815521,0.642031925,non
11.53259503,7.978555444,8.562925612,-0.63085344,non
11.53468666,15.72092827,11.1750808,-0.090670539,non
11.53543093,9.759965629,11.24917278,-1.245562797,non
11.53628975,9.1052289,11.94369932,1.407209885,non
11.536501,13.70302348,14.91570972,1.251442223,non
11.54160349,8.270417381,5.849539118,0.510704712,non
11.5420362,11.32577683,8.886191861,1.230438319,non
11.54472173,8.39454164,9.373073933,-0.833780174,non
11.54546029,12.6833659,7.400404936,0.078175099,non
11.54781725,10.96396519,9.761448635,-1.405910518,non
11.54833792,3.301593246,13.02428816,-0.252067502,non
11.54848908,7.509297166,6.794704202,1.138581828,non
11.54905843,8.656250493,12.09817699,-0.868762346,non
11.54928684,14.08771185,12.72771103,-1.38309264,non
11.55005317,9.430168829,7.133591023,-0.713427226,non
11.55187067,9.781974182,12.79072083,0.858851062,non
11.55227246,9.819039384,11.78926712,-0.276661441,non
11.55232386,10.78241529,7.652148522,-1.405910518,non
11.5526711,10.73802975,12.90233402,-0.545539798,non
11.55302538,11.18914845,11.18363687,0.121875919,non
11.55404727,9.400187617,6.193510015,0.823636811,non
11.55748441,5.312085258,10.02057732,-0.713427226,non
11.55831889,11.37460763,13.84752639,-0.833780174,non
11.55947726,10.39099649,8.051634975,-0.343824637,non
11.56037152,10.00409596,9.695664883,-1.373289779,non
11.56104952,8.355527902,10.63512744,-0.813428919,non
11.57186094,7.545410704,12.13703515,0.702591175,non
11.5731374,11.56439167,12.10162852,-0.319487589,non
11.57366231,8.959309336,7.527229425,1.412383373,non
11.57384187,12.2178155,7.823006197,-1.340083615,non
11.57483359,8.96769828,10.48426045,-1.411691414,non
11.57561389,15.11019545,8.877965481,-0.276661441,non
11.57667148,4.955007907,9.494443728,0.264374828,non
11.57784073,6.184829928,12.12839041,-1.388098882,non
11.57821368,9.227754368,10.13680847,1.26290648,non
11.57837513,14.26262621,10.64591632,0.49315059,non
11.58040625,9.957978627,11.70171461,-0.481399355,non
11.58058902,8.792631851,12.84310772,0.702591175,non
11.58230789,9.896916322,12.68603799,-1.408399001,non
11.58662147,5.031310586,10.16335207,1.327613818,non
11.58734055,13.01427963,10.11304792,-0.995564509,non
11.58791864,12.24536222,10.70976284,0.288926378,non
11.59186967,9.483564551,10.32679736,0.307281041,non
11.59356648,10.4174362,12.19898538,1.251442223,non
11.59367404,5.360526479,10.13312956,1.217904579,non
11.59654164,10.18943915,13.9369661,0.053166824,non
11.59662288,6.637716135,9.853680492,-1.392670117,non
11.59771032,14.29018481,10.04154117,0.307281041,non
11.59799881,11.04496202,8.126500032,0.510704712,non
11.60148101,6.393664052,8.911298462,-1.373289779,non
11.60608155,7.232086706,11.21274525,-0.63085344,non
11.60753438,12.39756091,7.702893779,-0.109400073,non
11.60798425,15.83731677,7.505065039,1.376225513,non
11.62113652,8.389934728,8.993607733,-0.065673534,non
11.62582722,7.145163628,11.56025408,0.445923047,non
11.62805173,11.12143902,7.36072823,1.034771586,non
11.63048256,9.243910621,10.1793228,1.390438968,non
11.63173842,11.30428392,11.92003426,-0.545539798,non
11.63255941,8.548567078,9.112058049,1.217904579,non
11.6332023,15.84833664,9.647125151,-0.109400073,non
11.63338953,7.293444255,10.56279532,1.127344574,non
11.63349942,5.987592421,9.083092916,0.49315059,non
11.6374299,11.83204164,11.60989202,1.381773291,non
11.63873416,12.68681974,13.86520696,0.533969634,non
11.63967897,11.46010168,14.82941687,-1.008812136,non
11.64302819,12.54056205,11.49067091,1.138581828,non
11.64372326,9.94913366,11.57773684,-0.653160109,non
11.64620991,17.82046508,10.5381662,-1.379053425,non
11.64678537,6.917160976,9.009378371,1,non
11.6472036,13.45268847,13.33637217,0.307281041,non
11.64788906,10.15737162,9.950960046,1.385650042,non
11.64791328,11.91509315,11.67962753,1.370246451,non
11.65228718,12.9937257,10.79897291,-1.331874875,non
11.65288747,14.61180416,10.40740133,-1.145961946,non
11.65439933,9.053082626,8.93005679,-0.833780174,non
11.65489952,14.11390342,8.728999344,-1.408399001,non
11.65787159,9.903094678,11.3895442,-0.134342216,non
11.6600246,11.99647625,9.501865204,-0.995564509,non
11.66563969,7.469525084,10.89690047,-0.457784658,non
11.66968251,13.67031129,13.92325092,0.803157296,non
11.66970737,12.49578327,5.07166649,1.311883269,non
11.67058092,13.09837532,11.27493649,0.053166824,non
11.67933745,7.22327981,10.74031732,-1.104275898,non
11.67991495,11.75283959,9.425733677,-1.340083615,non
11.68035506,6.574774498,14.71853127,-1.245562797,non
11.68309648,14.40354097,10.17686489,-0.090670539,non
11.68358061,11.55725868,11.55300313,-1.23656083,non
11.68770518,11.9438452,6.973310772,0.968545127,non
11.688005,6.601683423,10.87226681,1.376225513,non
11.69060754,5.347476498,9.647902769,-1.340083615,non
11.69121283,5.006312573,7.634072315,0.445923047,non
11.6923377,6.065265443,10.34293407,-0.065673534,non
11.69246633,5.226008799,12.31405465,1.385650042,non
11.69423701,10.84943667,12.32815637,-1.408399001,non
11.69683478,5.295596651,12.57206921,0.49315059,non
11.69740367,6.726578032,11.91954769,0.121875919,non
11.69774868,6.031436767,8.929879439,-1.307156892,non
11.70119376,13.47322311,12.20684342,1.409477773,non
11.70148891,10.87251253,10.33579454,-0.319487589,non
11.70427847,16.6207616,12.01612238,-1.411691414,non
11.70435105,13.79693987,10.2726415,1.311883269,non
11.70471681,7.871321224,8.611815499,-0.252067502,non
11.70479713,10.57529604,12.28531462,-0.833780174,non
11.70488284,9.303000422,12.48365268,1,non
11.7058396,7.790702102,10.50508334,-0.319487589,non
11.70696562,11.22706898,8.418084033,-0.457784658,non
11.71356551,8.290491808,10.36157871,-0.252067502,non
11.71464063,9.931780277,8.105040504,-1.379053425,non
11.71585071,12.86041413,6.119840944,1.409477773,non
11.71856715,9.207866354,14.75647539,0.445923047,non
11.71873653,9.171449338,10.17732646,-0.499011777,non
11.72099111,9.879362679,5.388279785,-0.276661441,non
