;longitude;latitude;altitude;type_habitat
4885;-1,263744453;1,004697296;0;2
1926;-0,765218462;1,00554648;0;1
945;1,705867392;1,007721548;30;2
1549;-1,212481253;1,008260597;0;2
2050;1,374791471;1,009177268;20;2
3502;-0,171835918;1,009562101;0;1
1977;-0,812898731;1,009911145;0;1
2573;-1,216153306;1,010096175;0;2
5651;0,33181778;1,010107956;0;2
98;0,487804858;1,010628637;0;1
5333;0,507187218;1,013436981;17;2
5752;-1,817375739;1,013603869;0;1
4054;-0,03132965;1,017276648;0;2
4846;0,749785031;1,017379208;19;1
3116;1,865549542;1,017739611;23;2
5169;1,444519689;1,018551881;26;1
5069;0,312001101;1,018803464;0;1
4355;-2,076162447;1,019670054;0;2
4972;1,294765694;1,019810526;23;1
1856;-1,390528959;1,021279969;0;2
4799;-1,454123102;1,021502041;0;2
5743;-1,356958255;1,021615947;0;1
4480;0,883546465;1,021643091;14;2
2;-0,064971234;1,022435455;0;1
1630;-0,474610873;1,022671322;0;1
1229;1,331447559;1,022767091;8;1
2720;-1,392726277;1,023122045;0;2
5754;0,938015782;1,023278251;10;2
2445;0,044006878;1,024054298;0;2
4541;0,003251395;1,024424247;0;1
1504;-0,806012234;1,024663741;0;2
2672;-0,888126657;1,025455275;0;1
1710;-1,784516126;1,025992042;0;2
2686;-0,841852832;1,026992528;0;1
5132;-0,676028761;1,027602481;0;1
5000;-0,259922303;1,027674093;0;2
1420;1,565065422;1,027797612;15;2
4928;1,092308387;1,028796757;23;2
3989;-0,119462145;1,029110895;0;1
3083;1,376406882;1,029611181;17;2
1079;-1,067140151;1,031369594;0;2
4977;1,585280175;1,031666778;29;1
2751;0,529235984;1,032142874;23;1
1266;0,84593272;1,033101449;16;2
5059;-2,046788476;1,033517027;0;2
2158;-0,484157285;1,03532743;0;2
1810;-1,841853717;1,035346195;0;1
4775;-1,333357279;1,036250073;0;2
5608;0,941696725;1,037840844;19;2
145;-0,616415602;1,040119409;0;1
5253;-1,235783497;1,040602463;0;2
5849;-1,64761729;1,041025398;0;1
2192;-0,162448358;1,041256826;0;1
4919;-1,349425381;1,041674612;0;2
2268;-0,863020429;1,041765027;0;1
3489;0,833467831;1,041887994;13;2
2840;0,014510465;1,042704456;0;1
5317;1,258996186;1,045844702;15;1
2938;1,762672646;1,046584125;13;2
5972;0,17342671;1,047645414;0;2
5473;-1,122630203;1,048417062;0;2
596;-1,139160828;1,04844315;0;2
2793;0,487837762;1,048456724;0;2
2551;-0,391755793;1,048836552;0;1
4692;1,380709607;1,048983976;15;1
3539;0,247598007;1,049333932;0;2
5480;0,006360154;1,052090077;0;2
4244;-0,147969998;1,053209277;0;1
4151;0,790150465;1,053286329;28;2
3047;0,999352993;1,054336649;15;2
538;0,827137491;1,055004162;16;2
4347;-0,715810366;1,055676185;0;2
2857;0,916910489;1,056895539;25;2
658;1,158127314;1,057655051;13;1
4936;-0,108783434;1,058632743;0;1
4591;0,828430923;1,058746359;27;1
456;-0,131863781;1,05899905;0;1
3904;-0,47244306;1,059750865;0;1
5978;0,701835454;1,059787204;25;2
19;0,043727056;1,060147974;0;2
1648;1,360941242;1,060590952;18;2
5714;0,731849536;1,061602073;30;1
1117;-1,36503677;1,062196622;0;1
1418;1,914815167;1,062995381;16;2
205;0,111383342;1,063018332;0;2
5982;0,053516365;1,066519607;0;2
3522;1,620892338;1,068103283;12;1
4857;-1,268453226;1,069114368;0;2
1385;1,50586672;1,070324852;9;2
3800;-2,109582357;1,071830455;0;2
781;0,73514422;1,071892898;21;1
4929;0,8868463;1,07232598;10;1
638;0,3809947;1,072550466;0;2
1015;-2,027173636;1,072914716;0;1
659;-1,847620203;1,073823563;0;1
2060;0,304173214;1,074545552;0;2
1137;0,379038896;1,075371296;0;1
2452;-0,490578329;1,075434895;0;2
3784;1,120069964;1,075805102;21;1
4769;1,133322052;1,077660916;25;2
921;-2,011865834;1,078129493;0;2
2863;-0,405599366;1,07882997;0;1
587;-1,426615559;1,078904127;0;2
2650;2,054863821;1,0792485;29;1
2647;0,328679519;1,079616986;0;1
3372;-1,263934349;1,079748456;0;2
3123;1,101784684;1,080579567;28;1
3744;-0,351753229;1,080692133;0;1
2092;-1,395892235;1,081431153;0;2
3748;0,032886361;1,081511707;0;1
4666;1,654655032;1,081550377;16;1
273;1,354315458;1,08176417;20;1
1078;-1,039758323;1,08188968;0;2
5552;1,031210693;1,081905415;24;2
1195;-0,460532626;1,08203929;0;1
3974;1,821014843;1,083226312;19;1
5006;-0,142807404;1,083340839;0;1
3300;-0,321202781;1,084630807;0;1
4912;0,566355596;1,084681579;30;1
1766;1,834149191;1,085278917;14;1
3756;-0,023495393;1,086520322;0;2
4424;0,624095847;1,087071444;15;1
5876;-1,586862265;1,092912819;0;1
3066;1,464426019;1,094173513;8;1
2177;-1,185947801;1,095981676;0;2
2438;-1,062374365;1,096581006;0;2
541;1,8469423;1,096957904;9;2
5707;1,600425275;1,097322857;30;1
3620;-0,512689733;1,099641177;0;2
5301;-0,21605466;1,099939282;0;1
437;-0,622651239;1,099986426;0;1
4186;-0,403710181;1,100041149;0;2
544;-1,587015576;1,10199638;0;2
1803;0,145404702;1,102167336;0;1
4267;0,538652955;1,103802899;27;2
5027;-1,246442713;1,104797813;0;2
3722;-0,145068865;1,10607215;0;1
5334;-0,445527409;1,106434595;0;1
5226;-0,859571102;1,107970819;0;1
1806;-0,162478517;1,108208685;0;1
2935;1,813933729;1,108544709;21;1
4674;-1,755845697;1,110342603;0;2
2985;-1,1657643;1,111121232;0;2
3888;-0,79669413;1,112039487;0;1
4019;0,310666945;1,112560799;0;2
5324;0,904100841;1,112827768;19;1
2625;-1,828147374;1,113161839;0;2
4903;1,632830729;1,11396655;9;1
4648;0,912202011;1,116546355;22;2
5420;0,5370143;1,117639851;20;2
2476;0,902070922;1,118185518;11;2
5148;-2,002313629;1,118386344;0;2
3797;0,712175819;1,118578447;17;2
2988;-1,581725185;1,118706598;0;2
458;1,165886395;1,11907445;26;1
5002;-0,74527998;1,119941597;0;2
2775;1,805894273;1,121030145;16;1
486;0,898017934;1,121283642;8;2
5164;-0,792034891;1,12233153;0;1
3377;1,44369817;1,122886747;25;1
2865;1,056778292;1,123513172;28;2
2971;0,524422724;1,12359866;16;2
4241;-1,148983566;1,123666847;0;2
4260;1,751324442;1,124491115;17;1
429;1,930237888;1,12524231;12;2
4720;0,614648086;1,125254326;26;2
3917;0,752094068;1,126180133;11;2
5389;-0,522647117;1,126196621;0;1
2765;1,512389949;1,127943153;23;1
2518;-0,934532623;1,128878398;0;1
5510;0,058589303;1,129353288;0;1
490;-0,277962691;1,130079326;0;1
3842;2,00328717;1,130117572;11;1
5848;0,984489813;1,130394189;24;1
3247;-0,418789509;1,132582949;0;1
316;0,032272118;1,132741632;0;1
803;1,841502062;1,133055157;23;1
2544;0,412290871;1,133887534;0;2
539;-0,616868702;1,134617703;0;1
1430;-0,960257509;1,134765582;0;1
3997;-1,439714079;1,136393093;0;2
3644;-0,658534805;1,136422536;0;1
2085;0,383908973;1,137315905;0;2
5347;-0,662536461;1,137925425;0;1
3345;0,844254289;1,138179292;14;2
5289;-1,184727958;1,13821736;0;2
321;0,257463371;1,138667952;0;2
1288;-0,741333687;1,138701531;0;2
5840;0,313917994;1,13888382;0;2
2358;-0,168293875;1,140895652;0;1
928;2,118880755;1,140961637;22;1
816;-0,752070062;1,141035327;0;1
5996;-0,183237116;1,141245932;0;2
4772;-0,702839996;1,141745338;0;1
2934;-0,978018977;1,141817374;0;2
5782;1,150762938;1,142289654;17;1
382;-1,73257275;1,142393499;0;2
3383;-0,663443524;1,142700412;0;1
794;-0,200146114;1,14444201;0;1
333;-0,881075692;1,144628557;0;1
3630;1,315901457;1,145093049;19;1
3002;0,803685188;1,145629024;11;2
3229;1,47363328;1,145773852;16;2
3114;0,282239545;1,146289886;0;2
156;0,878486237;1,146740812;26;2
5360;0,462785706;1,148724004;0;2
2203;0,477003689;1,148983556;0;2
4055;-0,802271095;1,151349851;0;1
4531;-1,910187085;1,153014516;0;2
5007;1,615621579;1,153407969;18;1
3092;-0,34830734;1,154588485;0;1
4220;-1,143959519;1,154767605;0;2
2433;1,403862712;1,154855437;22;1
2023;-1,629293633;1,155071373;0;2
1081;0,132235579;1,155648509;0;2
5097;-1,661002894;1,156586849;0;2
3607;-0,130998204;1,156622354;0;1
4021;-1,199469002;1,157290379;0;2
1012;-1,551583256;1,158229287;0;2
2474;-0,857037546;1,159998719;0;1
5542;-0,140125362;1,160952579;0;1
483;1,148315838;1,161537176;21;1
1356;-1,897931128;1,161887709;0;2
5411;0,196206893;1,161995705;0;1
4955;-1,053208198;1,162405005;0;2
4006;0,852691445;1,163996336;24;2
3186;-0,198141578;1,164048177;0;1
5647;0,32105469;1,164321517;0;2
910;-0,966510057;1,16467483;0;2
2881;-0,836341525;1,165303175;0;1
4351;0,231816884;1,165581084;0;2
1254;1,538685402;1,166339547;24;1
339;0,42736634;1,166515091;0;2
4316;0,8409698;1,166701307;24;2
5314;-1,547874384;1,166947513;0;2
5990;1,115536112;1,167643455;14;1
1646;-0,52259685;1,167723788;0;1
4577;-0,919356964;1,16986557;0;1
2643;1,544037667;1,17151336;9;1
5639;1,572087838;1,174351899;15;1
3415;-0,258093183;1,175153703;0;1
3608;-1,313885528;1,175470763;0;2
5792;-0,264011236;1,175618224;0;1
2389;0,341539993;1,176754711;0;2
1741;-0,998680284;1,177263419;0;2
2825;-1,237188264;1,177360914;0;2
3933;1,888768201;1,178081219;14;1
5678;1,763075129;1,179381272;22;1
265;-0,118933565;1,180155363;0;1
4178;0,607541267;1,1812188;22;2
4207;-1,588223255;1,181871235;0;2
3879;-1,03902926;1,182081956;0;1
3565;0,522196297;1,182585555;10;2
39;-0,28941917;1,183068946;0;1
1269;0,598945111;1,184573257;30;2
3063;1,14243894;1,185300953;29;1
3875;1,967686323;1,186148134;16;1
3617;1,075287978;1,186193395;22;1
4937;1,402638578;1,186263469;25;2
1329;1,366328553;1,187610432;28;1
4494;-1,062454438;1,187772918;0;2
4884;-0,295151241;1,187865596;0;1
5026;1,078338046;1,187998111;26;2
2787;-0,639179397;1,189369645;0;1
2483;-0,862368509;1,189737168;0;1
1134;-1,319300401;1,189855759;0;2
2586;-0,264875234;1,190743367;0;1
2750;-1,482812239;1,191571436;0;2
1161;0,161594182;1,192798927;0;2
2386;-1,963600516;1,193086897;0;2
4231;0,451927514;1,193514944;0;2
5787;0,404206752;1,195301515;0;2
5011;-1,954691294;1,195327172;0;2
3794;-0,089167206;1,195448602;0;1
2711;-1,256067672;1,196500603;0;2
1177;1,165939726;1,197049543;25;1
241;1,493044279;1,198037744;17;1
3310;1,09432632;1,198547802;27;1
4254;1,561531212;1,19926691;30;1
2041;-1,118738294;1,199343479;0;1
8;-1,818689122;1,199862973;0;2
1574;1,765518947;1,200916512;19;1
718;1,817693428;1,201226121;30;1
1727;0,07784171;1,202956632;0;2
4419;1,495502041;1,20390395;14;1
4691;0,288004126;1,204358796;0;2
5335;1,671040924;1,204771075;11;1
4542;-1,565674261;1,206068951;0;2
1936;0,999383845;1,206545205;23;1
3735;-0,85142362;1,207040864;0;1
3959;-0,996370783;1,207279859;0;1
3093;-1,365463184;1,207933233;0;2
5925;0,731718933;1,208462463;15;2
2841;1,123310159;1,208847218;19;2
2357;-1,720626116;1,21065902;0;2
4014;-0,223439765;1,211060038;0;1
3523;1,059280864;1,214998404;18;1
2502;1,370844895;1,215567092;29;1
5206;0,171236822;1,216423767;0;2
4096;0,303093515;1,217028311;0;2
287;-1,338155151;1,217321869;0;2
5515;1,36751669;1,218725292;29;1
732;0,807065714;1,218788375;27;2
4484;-2,036261596;1,219094616;0;2
1593;-0,100879147;1,220676166;0;1
1013;-0,201719346;1,220944991;0;1
3807;-0,268550025;1,221138664;0;1
5271;0,784174647;1,222281568;10;2
74;0,416147697;1,222672874;0;2
2655;1,466246236;1,222683865;12;1
926;0,691161745;1,223577404;24;2
2107;-0,63445823;1,224123261;0;1
3476;-0,31006313;1,224791493;0;1
4145;0,725123039;1,224888527;19;2
390;-0,56199345;1,225186469;0;1
5092;0,720631258;1,226264501;14;2
2151;-1,110852637;1,226660149;0;2
1723;1,464553769;1,227188752;13;2
4274;1,578971537;1,228933472;10;1
350;0,402571271;1,229991273;0;2
1514;-0,604802033;1,230503545;0;1
3913;0,640929758;1,230751985;13;2
1625;0,646209823;1,232688381;16;2
3738;-0,953619193;1,234545586;0;1
3448;-0,02444322;1,234782018;0;2
1163;-1,607137842;1,235254403;0;2
3331;-1,620147554;1,235802462;0;2
2456;-1,063862061;1,23597949;0;1
2824;0,715483895;1,236146042;25;2
1388;-1,223946949;1,238297274;0;2
480;-0,971049022;1,238531932;0;1
2499;-0,175788553;1,239067368;0;1
1680;0,68592754;1,239201872;29;2
1879;-1,853323292;1,239384922;0;2
5065;0,629689993;1,239529786;13;2
3678;0,008112995;1,24036362;0;2
5236;-0,688696844;1,240707583;0;1
4588;1,444175207;1,241378857;26;1
2467;-0,841041928;1,241767358;0;1
5299;-1,552755948;1,244020334;0;2
5160;-1,76207332;1,244577936;0;2
336;1,040583231;1,244947749;8;1
4008;-0,852935147;1,246399449;0;1
3975;-0,697586792;1,246490785;0;1
400;0,187895025;1,247158726;0;2
942;1,939391477;1,247735555;14;1
2286;0,194755208;1,248238355;0;2
3883;-0,157842089;1,249039237;0;1
742;-1,088140401;1,249189904;0;2
3263;-1,203339976;1,249534489;0;2
686;0,142347625;1,250297351;0;2
2256;0,539300401;1,251405804;18;2
5286;-0,883462413;1,251879612;0;1
3984;0,108265533;1,251992554;0;1
1572;-1,595509164;1,252974508;0;2
620;-1,991053085;1,253705885;0;2
3704;-1,47767079;1,254218978;0;2
569;1,568042498;1,254965898;18;1
3430;0,087612189;1,255338573;0;1
3210;0,539961545;1,255400161;24;2
4482;-1,537979479;1,255539551;0;2
3777;1,28646284;1,25582127;23;1
93;-1,772029769;1,256440518;0;2
2639;1,817017233;1,25666414;23;1
1304;-0,951400079;1,256667394;0;2
108;1,714748513;1,259978331;23;1
5126;-0,174790938;1,260130172;0;1
4745;-1,77608858;1,260165598;0;2
2832;-0,602530583;1,260815658;0;1
1131;-1,956190965;1,261252953;0;2
2513;-0,630647706;1,263229926;0;1
4161;1,810908371;1,263561932;18;1
704;-1,542709447;1,263651068;0;2
4781;0,073291879;1,263941695;0;2
14;-1,191563526;1,263955381;0;2
5730;-0,255357214;1,265393654;0;1
4405;-0,262681688;1,265922146;0;1
5860;-0,126539685;1,26687217;0;1
5375;-1,579795158;1,267155551;0;2
5881;-0,956090861;1,268426695;0;1
17;-1,414783055;1,269849433;0;2
2943;-1,106652176;1,270778665;0;2
2601;0,273596001;1,270894099;0;2
4780;0,775346266;1,2735873;29;2
5145;-1,674447925;1,273882722;0;2
588;-1,589676388;1,274705919;0;2
3374;1,854812734;1,275266404;28;1
5202;-0,912162676;1,276582682;0;1
508;-0,965327789;1,277959163;0;2
5264;1,65883442;1,279029096;25;1
4037;-1,266101137;1,279258502;0;2
546;-0,209235044;1,279787518;0;1
599;1,054480095;1,281083494;12;1
527;1,174496628;1,281093997;27;1
2139;-0,254922645;1,281497177;0;1
4119;-0,795112836;1,282133481;0;1
776;1,452964511;1,283287222;20;1
1028;0,482552773;1,284696925;0;2
507;-1,823298407;1,285099731;0;2
5947;-1,456502965;1,285253811;0;2
1548;-0,525957254;1,285477285;0;1
58;1,909628969;1,285484894;9;1
932;1,499058235;1,285485848;29;1
3763;1,758556294;1,285960245;8;1
1778;-0,406422663;1,28663342;0;1
398;0,361082785;1,28751829;0;2
3536;2,128576124;1,288393734;13;1
4094;-0,690862576;1,293046765;0;1
553;0,15155571;1,293357135;0;2
1881;-0,483414797;1,293878914;0;1
4984;-0,234852876;1,294668135;0;1
5199;0,824552252;1,296561701;25;2
3556;1,842863234;1,297942136;11;1
4235;-1,273841362;1,298014114;0;2
5735;-1,680466117;1,299815452;0;2
1724;0,496089753;1,300729979;0;2
4966;1,271153497;1,300897273;13;1
2869;0,255804857;1,301677004;0;2
3334;-0,473747264;1,301919884;0;1
4399;0,667703498;1,303778312;10;2
1721;-1,361863743;1,304020158;0;2
5405;1,72383777;1,304512191;15;1
4469;1,198095052;1,30468202;15;1
4328;0,108899922;1,305479159;0;2
1232;-0,522370022;1,30646182;0;1
2453;-1,010006626;1,306812098;0;2
3161;-1,509304811;1,307722419;0;2
866;1,138977105;1,30851582;25;1
2262;-1,770534186;1,312346862;0;2
1103;-1,336351647;1,312467616;0;2
238;1,448946371;1,314792494;21;1
440;1,306250186;1,314867143;26;1
600;-1,015314574;1,315035024;0;1
827;1,536505498;1,315752269;10;1
975;1,006071324;1,316768058;21;2
258;0,544374593;1,317069876;22;2
1375;2,021831925;1,317442269;9;1
1867;0,50460131;1,318651425;12;2
877;1,474813445;1,318776405;11;1
860;-1,556324495;1,318850309;0;2
4558;-0,076195856;1,319412543;0;1
972;-1,654175333;1,319525297;0;2
999;-0,921201449;1,319858445;0;2
5294;0,132907138;1,321406677;0;2
1919;-1,970882565;1,322148564;0;2
3283;-0,407012464;1,32258916;0;1
4407;-1,278400206;1,323413316;0;2
1863;0,903524863;1,323475796;12;2
3723;-0,691216229;1,325336007;0;1
5581;1,031810476;1,325356082;11;2
485;-1,038901855;1,325642387;0;2
1214;-1,060097325;1,325796418;0;2
1291;0,513927567;1,326077662;9;2
2572;1,189932143;1,32653094;16;1
4941;0,811270832;1,326591133;26;2
1299;0,506371047;1,326846102;23;2
4436;-0,779195796;1,327523064;0;1
3619;-0,377058074;1,327529378;0;1
2298;-0,48180511;1,327919141;0;1
5477;-1,482438848;1,329526714;0;2
3928;0,632983176;1,330148642;13;2
1799;0,795994231;1,331630216;10;2
208;0,767158455;1,332667582;8;2
4595;1,431454742;1,333833468;25;1
1138;-1,887754685;1,334448298;0;2
433;1,697195588;1,334901179;18;1
242;1,197840915;1,335115865;24;1
4229;-0,410454707;1,335371485;0;1
2135;-1,420694601;1,33558731;0;2
3762;-1,672069813;1,336264979;0;2
645;-0,35922075;1,33705738;0;1
4794;-0,362336861;1,337347367;0;2
129;-0,142026172;1,339061752;0;1
1560;1,779434017;1,339316571;16;1
355;1,88897417;1,339420851;25;1
2258;0,648859494;1,339487015;22;2
3170;-0,178899517;1,339973243;0;1
5736;0,140147228;1,340295406;0;2
4891;-2,048442542;1,340925785;0;2
3127;1,657195091;1,341288845;25;1
2075;1,241520572;1,342012555;15;1
1075;1,11106647;1,342069639;15;1
4830;0,680417253;1,343576361;20;2
5838;0,074453377;1,343858277;0;2
3153;1,25786755;1,345524688;11;1
1436;-1,124774523;1,345872113;0;2
1950;-0,479961631;1,346246825;0;1
109;-1,449001685;1,34754636;0;2
3790;-0,946906336;1,348086449;0;2
4511;-1,0559865;1,350571159;0;2
2688;-0,883245391;1,350716059;0;1
4003;1,047222888;1,35314626;16;1
246;1,202336331;1,355588601;15;1
3639;-0,624094787;1,355849146;0;1
2877;0,509744853;1,356052063;28;2
960;1,007157357;1,357584752;21;1
2008;1,691190669;1,357847722;26;1
1179;1,629096861;1,358595484;26;1
4464;-0,911636638;1,359283371;0;1
2066;-1,927648513;1,35953573;0;2
5390;0,680364443;1,359753541;10;1
2549;2,027894398;1,360260129;14;1
1000;0,658121977;1,362568984;25;2
2465;1,320247979;1,364102468;22;1
5528;1,579053398;1,364465772;27;1
2629;1,625509841;1,364735745;30;1
5609;0,317523668;1,364778795;0;2
1331;-1,082442923;1,365398704;0;2
1286;-1,599259079;1,366209038;0;2
2663;1,711699575;1,366848948;17;1
1621;-1,84876683;1,367121184;0;2
814;0,771654461;1,367937835;26;2
3592;-1,566564397;1,368340532;0;2
3821;-0,006992636;1,36836709;0;1
4153;0,31146172;1,368753944;0;2
4444;0,356369419;1,369023868;0;2
4865;-0,190058321;1,369095923;0;1
200;-0,806082641;1,370562943;0;1
1154;-0,386576867;1,370611834;0;1
3636;1,825156708;1,370641732;21;1
1644;0,302555716;1,371250695;0;2
1987;1,303947481;1,37134746;17;1
496;-1,327488479;1,372049757;0;2
678;1,69241164;1,372751291;17;1
5223;1,642141078;1,373213491;18;1
4942;0,488586003;1,375382515;0;2
3139;-1,479598354;1,377204545;0;2
383;0,934084997;1,378199231;18;1
5747;-0,408312897;1,378231814;0;1
826;0,613803473;1,379926183;28;2
1379;0,369599793;1,380302728;0;2
2015;-1,72093109;1,38098671;0;2
140;-0,449387512;1,381657333;0;1
4592;1,675869609;1,382053122;27;1
1217;0,714910299;1,382463805;22;2
3052;-0,22670487;1,38247778;0;1
1044;0,631194806;1,382722832;20;2
872;-0,305080882;1,38296503;0;1
227;-0,538807611;1,384326165;0;1
2673;0,54573003;1,384707464;27;2
464;0,326337708;1,384801446;0;2
5239;1,623291585;1,384958427;19;1
2937;0,546050639;1,385116468;27;2
5625;0,778646525;1,385515861;24;2
1450;-0,388157667;1,385747313;0;1
1985;-1,227536563;1,388303819;0;2
1928;1,124719904;1,389071415;26;1
4978;1,367594776;1,389451199;21;1
5115;1,48361789;1,389697517;28;1
2524;0,520335752;1,38974376;10;2
1176;-1,695785924;1,390088574;0;2
81;-0,712877418;1,39159599;0;1
2818;0,770717268;1,392132918;18;2
3877;0,068143581;1,394197785;0;1
1245;-1,420865751;1,394865586;0;2
567;-2,030644454;1,394963052;0;2
1263;-0,071636979;1,395964311;0;1
2162;0,627590889;1,39678457;22;2
3316;-0,683368966;1,397595471;0;1
2923;-1,622249015;1,397622695;0;2
2087;-0,8481419;1,398894402;0;1
4446;1,389068544;1,3993221;15;1
2503;1,231174401;1,400737999;27;1
3940;0,967889426;1,400909206;18;1
2939;0,217319386;1,401391891;0;2
3815;1,362280027;1,401468212;9;1
3381;-0,866044469;1,402157878;0;1
2523;-1,697592049;1,403159594;0;2
764;1,447409237;1,403367903;15;1
4642;0,294913262;1,403996036;0;2
478;-1,790069674;1,404382456;0;2
4374;-0,622000584;1,404985078;0;1
5170;1,594525595;1,406559964;16;1
5201;0,943812618;1,40665008;8;2
4729;1,449912464;1,408443485;20;1
4434;1,20029791;1,409519238;30;1
739;0,628371708;1,410187676;16;2
479;-1,850458965;1,41035029;0;2
797;-1,514944369;1,410757353;0;2
3757;-1,217605476;1,411574373;0;2
4103;-0,810335192;1,412340926;0;1
120;1,120833103;1,413006835;17;1
2277;-1,616366264;1,414048518;0;2
1795;0,925869978;1,414063541;11;2
5518;-0,221092519;1,414127807;0;1
5266;-1,092933478;1,41507713;0;2
4832;-0,70427468;1,415388951;0;1
5580;-0,559483042;1,416114203;0;1
2718;-0,804288151;1,416249087;0;2
4906;-1,986245819;1,41677688;0;2
3953;-0,601218527;1,417331474;0;1
5117;-1,466434952;1,417377707;0;2
2036;0,082530624;1,417462836;0;1
3394;-1,901726471;1,418827585;0;2
3082;-0,0747389;1,420387013;0;2
738;-0,047862489;1,421949132;0;1
1340;1,850225778;1,42204393;23;1
4554;-0,630189379;1,422248743;0;1
5121;0,900859785;1,422653388;21;1
5281;1,296296493;1,422731751;11;1
2458;1,59292208;1,423236324;28;1
5612;0,919242326;1,424078612;9;2
27;-0,55101535;1,425157247;0;1
2399;-0,595847462;1,425226321;0;1
2230;1,943931685;1,425887564;17;1
4268;0,91665496;1,426184221;17;2
5207;1,158999683;1,4262235;20;1
4546;-0,778179363;1,426584707;0;1
1247;1,14005676;1,427854394;27;1
3421;0,246890772;1,42999324;0;2
3647;1,098046509;1,431295804;30;1
5717;1,502333897;1,431489061;30;1
2839;0,902076911;1,431539014;19;2
1119;-1,454289468;1,431561749;0;2
4426;-0,42172029;1,433272465;0;1
1277;-1,12735263;1,434700988;0;2
5655;0,238891319;1,434738116;0;2
2315;0,83312622;1,438161127;26;2
2585;2,078804026;1,438468075;24;1
4510;1,836412121;1,438775014;22;1
2689;1,164927894;1,440765504;24;1
90;1,496729954;1,440919602;15;1
5800;0,589230237;1,44111836;18;2
5968;0,261428968;1,441447999;0;2
5447;-1,818719616;1,443253381;0;2
4672;0,487681164;1,443550201;0;2
1240;-1,500025346;1,443616446;0;2
1949;-0,731762606;1,443704336;0;1
5438;1,531952632;1,444140291;9;1
3384;-1,178549512;1,445077552;0;2
3254;0,113408587;1,445825184;0;2
10;-1,35000556;1,446042282;0;2
4915;-0,500918294;1,446279398;0;1
2963;0,168462876;1,447515472;0;2
2217;0,548271373;1,449030462;21;2
2598;1,143264715;1,449396201;15;1
4317;0,81625643;1,452091797;8;2
3023;1,299792044;1,454072449;30;1
91;0,026550843;1,456122535;0;2
311;0,620661098;1,456289246;20;2
3329;0,533157606;1,456757321;21;2
1426;-1,006425934;1,456904357;0;2
1363;-1,420349504;1,457681899;0;2
207;-0,11641497;1,463070445;0;1
4483;1,673159569;1,464194502;15;1
1519;-1,8955489;1,465749256;0;2
4811;-1,055705157;1,467011428;0;2
1333;0,318591347;1,468007835;0;2
737;1,736767334;1,468126942;21;1
5940;1,701660017;1,468133596;22;1
1182;-1,881105976;1,468386977;0;2
5082;0,793785628;1,469151659;16;2
5948;1,11163393;1,469646985;14;1
3786;0,745002906;1,470107422;26;2
2717;0,048911534;1,471039079;0;2
5960;0,217248397;1,471214482;0;2
1482;-1,463308074;1,47296733;0;2
2622;-0,926634668;1,472981385;0;1
5494;-0,148399751;1,47321376;0;1
5109;-0,452551778;1,47426604;0;1
1220;-0,92628333;1,475143458;0;2
1275;-1,572982213;1,478703713;0;2
412;-0,316882986;1,480868897;0;1
3825;-0,705057081;1,482770301;0;1
994;-0,268520945;1,483658363;0;1
2024;-1,689887137;1,48514444;0;2
867;1,735245401;1,48529386;20;1
3014;-0,550351664;1,485875881;0;1
275;1,403410708;1,486645416;17;1
5534;0,251959048;1,486673581;0;2
3284;-1,256178768;1,486775421;0;2
2879;-1,878994802;1,487335624;0;2
996;-1,915259643;1,488082492;0;2
4706;2,099259572;1,488797617;25;1
2176;0,895731494;1,489301913;21;2
5855;0,91593883;1,489780467;14;2
4776;-1,039069877;1,489811219;0;2
5584;0,388210788;1,490627785;0;2
1564;-0,238105529;1,491450264;0;1
4497;1,595590777;1,491862919;12;1
3126;0,021834416;1,49188022;0;2
1555;-0,358786638;1,492756006;0;1
1894;-1,248697016;1,493494663;0;2
3019;1,412686109;1,494037594;9;1
4205;-1,564728571;1,494527745;0;2
5954;0,775934569;1,495549572;13;2
1529;2,056776271;1,495622567;28;1
1050;1,395907863;1,495717301;8;1
3700;1,670017017;1,496382854;9;1
306;-1,306504425;1,499342033;0;2
5937;1,149376395;1,499363079;8;1
1435;-1,889268757;1,499611933;0;2
3693;-1,179625418;1,502644881;0;2
1759;-1,634990281;1,502989224;0;2
4766;-0,114773408;1,503061537;0;1
4746;-0,177838464;1,504317138;0;1
4535;0,621059854;1,504329653;13;2
4519;-1,24462033;1,505694667;0;2
4957;-1,719974975;1,505872754;0;2
4837;-1,301157389;1,506385436;0;2
459;0,489381049;1,507575448;0;2
2300;0,33293019;1,508349721;0;2
4236;-0,223805877;1,508602974;0;1
3484;0,353568375;1,510249946;0;2
3463;-0,76134204;1,511356627;0;1
2540;0,558412489;1,51209048;11;2
1592;0,000233455;1,512273442;0;2
105;-0,108642597;1,514428993;0;1
210;-0,807898628;1,516015206;0;1
4678;1,134485713;1,517214298;18;1
5507;1,587048497;1,51799293;24;1
2416;0,275613503;1,518029345;0;2
2860;1,37586203;1,518289964;28;1
469;-0,519232704;1,519247569;0;1
1003;-0,089694026;1,52289598;0;1
4245;0,430440839;1,52356223;0;2
787;-0,411220005;1,524681844;0;1
4492;-1,619606302;1,525096566;0;2
4935;-0,124939627;1,525349757;0;2
1623;1,463452787;1,525516511;18;1
2019;0,697930663;1,525558971;25;2
1897;1,085951726;1,525625477;22;1
3591;-1,664671165;1,525730997;0;2
